date,close,sign,change,diff,volume,krx_0008,krx_0018,krx_0009,pgmvol,fsc_listing,fsc_sjrate,fsc_0009,gm_volume,gm_value,shcode
20200115,7625,2,25,0.33,20423960,765610,-1021486,-81049,0,1208260,5.03,-81049,0,0,251340
20200114,7600,2,25,0.33,20459618,164804,-254619,102754,0,1289309,5.49,102754,0,0,251340
20200113,7575,5,-50,-0.66,12078842,69530,-208703,140610,0,1186555,5.16,140610,0,0,251340
20200110,7625,5,-70,-0.91,17474888,195053,-337710,147417,0,1045945,4.73,147417,0,0,251340
20200109,7695,5,-365,-4.53,17477469,1194780,-664620,-548863,0,898528,4.20,-548863,0,0,251340
20200108,8060,2,270,3.47,40655277,42282,-298142,305814,0,1447391,6.70,305814,0,0,251340
20200107,7790,5,-170,-2.14,19451122,471421,-737937,247286,0,1141577,5.05,247286,0,0,251340
20200106,7960,2,235,3.04,20000848,-167633,450947,-302940,0,894291,4.24,-302940,0,0,251340
20200103,7725,2,120,1.58,23412427,-1055140,1033038,3604,0,1197231,5.70,3604,0,0,251340
20200102,7605,5,-5,-0.07,16297970,1105579,-995813,-108954,0,1193627,5.85,-108954,0,0,251340
20191230,7610,5,-130,-1.68,12936847,622166,-661064,109212,0,1302581,6.35,109212,0,0,251340
20191227,7740,5,-140,-1.78,17604003,-15407,-20793,121496,0,1193369,5.68,121496,0,0,251340
20191226,7880,5,-210,-2.60,12655320,1116061,-746355,-367074,0,1071873,5.20,-367074,0,0,251340
20191224,8090,2,130,1.63,12623971,-249748,70,275800,0,1438947,6.69,275800,0,0,251340
20191223,7960,5,-75,-0.93,10946588,786855,-808796,-45067,0,1163147,5.59,-45067,0,0,251340
20191220,8035,5,-45,-0.56,9575190,-448498,428772,59031,0,1208214,5.67,59031,0,0,251340
20191219,8080,5,-40,-0.49,17143280,720753,-658116,-92410,0,1149183,5.27,-92410,0,0,251340
20191218,8120,2,55,0.68,11422532,-74173,121641,-53892,0,1241593,5.54,-53892,0,0,251340
20191217,8065,5,-135,-1.65,10123933,437951,-518574,87950,0,1295485,5.56,87950,0,0,251340
20191216,8200,2,35,0.43,8228171,-402364,340849,63436,0,1207535,5.27,63436,0,0,251340
20191213,8165,5,-85,-1.03,13073783,-1000154,1441328,-415392,0,1144099,4.85,-415392,0,0,251340
20191212,8250,5,-195,-2.31,12405369,759482,-1322847,557169,0,1559491,6.50,557169,0,0,251340
20191211,8445,2,20,0.24,12304846,-617468,709499,-87694,0,1002322,4.03,-87694,0,0,251340
20191210,8425,2,35,0.42,15763231,-370665,523668,-170699,0,1090016,4.27,-170699,0,0,251340
20191209,8390,3,0,0.00,15471725,-313343,417948,-95640,0,1260715,4.76,-95640,0,0,251340
20191206,8390,5,-170,-1.99,17652373,-438268,473984,-40078,0,1356355,4.78,-40078,0,0,251340
20191205,8560,2,80,0.94,24999184,-1159598,1269540,-37856,0,1396433,4.93,-37856,0,0,251340
20191204,8480,2,30,0.36,21643762,269813,19810,-310988,0,1434289,4.96,-310988,0,0,251340
20191203,8450,2,135,1.62,23634275,-867873,875337,140821,0,1745277,6.17,140821,0,0,251340
20191202,8315,5,-85,-1.01,19974832,-555598,713591,-164201,0,1604456,5.57,-164201,0,0,251340
20191129,8400,2,120,1.45,32117689,-501859,454631,72596,0,1768657,6.06,72596,0,0,251340
20191128,8280,2,160,1.97,20847272,-232540,137290,95490,0,1696061,5.85,95490,0,0,251340
20191127,8120,2,45,0.56,20372713,331296,-481795,121979,0,1600571,5.30,121979,0,0,251340
20191126,8075,5,-45,-0.55,16607487,482901,-568108,90654,0,1478592,4.93,90654,0,0,251340
20191125,8120,5,-225,-2.70,19605629,131042,-74127,-30493,0,1387938,4.46,-30493,0,0,251340
20191122,8345,2,25,0.30,29426001,-839040,900879,4772,0,1418431,4.64,4772,0,0,251340
20191121,8320,2,165,2.02,34665422,-1867599,2181052,-303994,0,1413659,4.53,-303994,0,0,251340
20191120,8155,2,210,2.64,21069577,347769,-654468,220305,0,1717653,5.40,220305,0,0,251340
20191119,7945,2,155,1.99,13783700,-348604,418521,-61240,0,1497348,4.78,-61240,0,0,251340
20191118,7790,2,15,0.19,10655093,-239850,209367,50733,0,1558588,4.77,50733,0,0,251340
20191115,7775,5,-135,-1.71,13576391,309061,-490927,248918,0,1507855,4.64,248918,0,0,251340
20191114,7910,5,-30,-0.38,13469682,-469985,665901,-198131,0,1258937,3.75,-198131,0,0,251340
20191113,7940,2,115,1.47,14289884,-271656,219362,51499,0,1457068,4.08,51499,0,0,251340
20191112,7825,5,-85,-1.07,14983218,-393730,519615,-153594,0,1405569,3.98,-153594,0,0,251340
20191111,7910,2,100,1.28,16204567,-972866,1092448,-71523,0,1559163,4.43,-71523,0,0,251340
20191108,7810,2,20,0.26,16436877,-198755,115528,105207,0,1630686,4.65,105207,0,0,251340
20191107,7790,2,45,0.58,17616224,248928,-163615,-101106,0,1525479,4.46,-101106,0,0,251340
20191106,7745,2,125,1.64,16705115,-711925,638119,87528,0,1626585,4.58,87528,0,0,251340
20191105,7620,5,-80,-1.04,17546154,791755,-845443,57817,0,1539057,4.40,57817,0,0,251340
20191104,7700,5,-85,-1.09,15158279,-1087592,1352210,-212590,0,1481240,4.10,-212590,0,0,251340
20191101,7785,5,-70,-0.89,18119170,280425,-608647,351050,0,1693830,4.87,351050,0,0,251340
20191031,7855,5,-25,-0.32,20355481,-1093226,1407189,-349078,0,1342780,3.93,-349078,0,0,251340
20191030,7880,2,30,0.38,22233970,1310401,-1780273,449870,0,1691858,4.79,449870,0,0,251340
20191029,7850,5,-120,-1.51,24664804,2135419,-1724465,-405847,0,1241988,3.36,-405847,0,0,251340
20191028,7970,2,15,0.19,22874787,-1953139,2234634,-270068,0,1647835,4.59,-270068,0,0,251340
20191025,7955,2,210,2.71,33933217,-2904558,2177416,696170,0,1917903,5.97,696170,0,0,251340
20191024,7745,2,45,0.58,53569757,-1589759,1614286,-28991,0,1221733,4.03,-28991,0,0,251340
20191023,7700,5,-230,-2.90,31534839,5072597,-4691191,-412261,0,1250724,4.39,-412261,0,0,251340
20191022,7930,5,-195,-2.40,39561351,762653,-726460,65234,0,1662985,5.62,65234,0,0,251340
20191021,8125,5,-170,-2.05,19266289,2330942,-2188534,-203859,0,1597751,5.57,-203859,0,0,251340
20191018,8295,2,75,0.91,18921759,-548269,414035,128007,0,1801610,6.09,128007,0,0,251340
20191017,8220,2,85,1.04,20807857,432370,-671760,166513,0,1673603,5.83,166513,0,0,251340
20191016,8135,5,-70,-0.85,13353840,338157,-294228,-83132,0,1507090,5.40,-83132,0,0,251340
20191015,8205,5,-75,-0.91,13683982,290644,-421187,116722,0,1590222,5.37,116722,0,0,251340
20191014,8280,5,-175,-2.07,18051781,1300,117910,-9694,0,1473500,5.19,-9694,0,0,251340
20191011,8455,2,50,0.59,18421615,-1328705,1261419,-37438,0,1483194,5.03,-37438,0,0,251340
20191010,8405,2,30,0.36,25648707,471719,-410596,-74979,0,1520632,5.45,-74979,0,0,251340
20191008,8375,5,-90,-1.06,30159762,-902043,687443,237052,0,1595611,6.07,237052,0,0,251340
20191007,8465,5,-330,-3.75,24750315,1290489,-1049590,-187472,0,1358559,5.25,-187472,0,0,251340
20191004,8795,5,-25,-0.28,25173534,1825020,-1913187,36546,0,1546031,6.09,36546,0,0,251340
20191002,8820,2,155,1.79,21777433,-340854,191138,131135,0,1509485,5.99,131135,0,0,251340
20191001,8665,5,-275,-3.08,18997840,1431174,-1274306,-71281,0,1378350,5.26,-71281,0,0,251340
20190930,8940,2,35,0.39,22494291,-209164,-55577,111536,0,1449631,5.35,111536,0,0,251340
20190927,8905,2,50,0.56,22436101,-808704,963605,-237367,0,1338095,5.01,-237367,0,0,251340
20190926,8855,5,-130,-1.45,31888331,-786841,772362,-15416,0,1575462,5.77,-15416,0,0,251340
20190925,8985,2,135,1.53,26159442,108911,-464577,320353,0,1590878,6.03,320353,0,0,251340
20190924,8850,2,300,3.51,19465481,-263804,1010964,-757036,0,1270525,4.89,-757036,0,0,251340
20190923,8550,2,70,0.83,12870219,193397,-389668,178560,0,2027561,7.65,178560,0,0,251340
20190920,8480,5,-25,-0.29,16846485,78062,-7950,39937,0,1849001,7.06,39937,0,0,251340
20190919,8505,2,5,0.06,21136665,59378,-106115,-11704,0,1809064,7.04,-11704,0,0,251340
20190918,8500,2,35,0.41,15278495,-18736,-140589,129563,0,1820768,7.28,129563,0,0,251340
20190917,8465,5,-60,-0.70,19806758,923002,-565879,-344830,0,1691205,6.87,-344830,0,0,251340
20190916,8525,5,-165,-1.90,17292803,452280,-590113,210777,0,2036035,8.05,210777,0,0,251340
20190911,8690,5,-170,-1.92,14550168,514933,-696499,196356,0,1825258,7.27,196356,0,0,251340
20190910,8860,2,80,0.91,22277624,-932661,962877,-110867,0,1628902,6.59,-110867,0,0,251340
20190909,8780,2,65,0.75,17830028,465169,-488225,38304,0,1739769,6.67,38304,0,0,251340
20190906,8715,2,25,0.29,14999420,106833,-375042,230821,0,1701465,6.70,230821,0,0,251340
20190905,8690,5,-60,-0.69,16987886,-918466,1139438,-228936,0,1470644,5.95,-228936,0,0,251340
20190904,8750,5,-155,-1.74,17490003,127995,-69959,-43947,0,1699580,7.11,-43947,0,0,251340
20190903,8905,2,50,0.56,23695571,567454,-534500,-42783,0,1743527,6.84,-42783,0,0,251340
20190902,8855,5,-200,-2.21,22058084,533127,-706464,176209,0,1786310,7.12,176209,0,0,251340
20190830,9055,5,-170,-1.84,17128521,-887907,1190660,-248105,0,1610101,6.82,-248105,0,0,251340
20190829,9225,2,45,0.49,38786584,-349703,176182,167298,0,1858206,7.58,167298,0,0,251340
20190828,9180,5,-400,-4.18,33784011,2219112,-2546755,265201,0,1690908,7.20,265201,0,0,251340
20190827,9580,5,-90,-0.93,24062914,1141277,-682636,-533162,0,1425707,6.17,-533162,0,0,251340
20190826,9670,2,480,5.22,32636127,258382,-175087,-105668,0,1958869,8.13,-105668,0,0,251340
20190823,9190,2,75,0.82,19298958,-1089215,714580,341913,0,2064537,8.64,341913,0,0,251340
20190822,9115,2,60,0.66,22589151,-570436,719124,-166022,0,1722624,7.43,-166022,0,0,251340
20190821,9055,5,-175,-1.90,25738790,819005,-144808,-692232,0,1888646,7.94,-692232,0,0,251340
20190820,9230,5,-250,-2.64,16239125,621333,-1104485,528776,0,2580878,11.32,528776,0,0,251340
20190819,9480,5,-60,-0.63,11057828,-460991,603115,-144250,0,2052102,9.20,-144250,0,0,251340
20190816,9540,2,55,0.58,17514793,381759,-678991,266908,0,2196352,10.22,266908,0,0,251340
20190814,9485,5,-185,-1.91,20184935,537088,-57102,-515510,0,1929444,9.37,-515510,0,0,251340
20190813,9670,2,120,1.26,22408207,-17329,-286951,240900,0,2444954,12.41,240900,0,0,251340
20190812,9550,5,-5,-0.05,27813682,624926,-679451,34298,0,2204054,11.98,34298,0,0,251340
20190809,9555,2,40,0.42,30038149,871731,-826621,-77723,0,2169756,10.90,-77723,0,0,251340
20190808,9515,5,-350,-3.55,34568997,1434690,-1783802,360757,0,2247479,11.58,360757,0,0,251340
20190807,9865,5,-230,-2.28,49259454,735567,250748,-954718,0,1886722,10.20,-954718,0,0,251340
20190806,10095,2,180,1.82,59706955,1328656,-1219467,-26189,0,2841440,15.61,-26189,0,0,251340
20190805,9915,2,765,8.36,43037503,1156999,-1446728,393684,0,2867629,16.02,393684,0,0,251340
20190802,9150,2,350,3.98,29195066,-830510,690986,92758,0,2473945,14.06,92758,0,0,251340
20190801,8800,2,105,1.21,29906872,195724,-49307,-148816,0,2381187,13.93,-148816,0,0,251340
20190731,8695,5,-60,-0.69,34352632,1205685,-1299567,114699,0,2530003,15.33,114699,0,0,251340
20190730,8755,5,-45,-0.51,20959180,202109,-94040,42100,0,2415304,13.34,42100,0,0,251340
20190729,8800,2,290,3.41,22174989,475255,-416099,-172011,0,2373204,13.41,-172011,0,0,251340
20190726,8510,2,95,1.13,19452717,-396260,526440,-137393,0,2545215,13.47,-137393,0,0,251340
20190725,8415,2,80,0.96,21008548,-223884,84118,126810,0,2682608,13.35,126810,0,0,251340
20190724,8335,2,80,0.97,17423024,-394457,318630,34650,0,2555798,12.84,34650,0,0,251340
20190723,8255,2,75,0.92,12325640,-775952,666730,57341,0,2521148,12.93,57341,0,0,251340
20190722,8180,2,10,0.12,11279291,-167244,222747,-83283,0,2463807,12.97,-83283,0,0,251340
20190719,8170,5,-180,-2.16,13567434,532066,-469043,-45695,0,2547090,13.69,-45695,0,0,251340
20190718,8350,2,35,0.42,22007643,596549,-358815,-271159,0,2592785,14.25,-271159,0,0,251340
20190717,8315,2,95,1.16,15676652,302083,-429914,134899,0,2863944,15.74,134899,0,0,251340
20190716,8220,5,-35,-0.42,15635738,-73569,-84542,217847,0,2729045,15.42,217847,0,0,251340
20190715,8255,2,55,0.67,15293626,-382390,426067,-47238,0,2511198,14.52,-47238,0,0,251340
20190712,8200,5,-15,-0.18,16125766,2217,-135948,109140,0,2558436,15.05,109140,0,0,251340
20190711,8215,5,-135,-1.62,16351653,890434,-679155,-214644,0,2449296,13.61,-214644,0,0,251340
20190710,8350,5,-70,-0.83,20832714,221815,-14003,-229507,0,2663940,15.86,-229507,0,0,251340
20190709,8420,2,185,2.25,28197355,-519004,818503,-193974,0,2893447,17.33,-193974,0,0,251340
20190708,8235,2,275,3.45,17550855,52410,-292269,105109,0,3087421,17.35,105109,0,0,251340
20190705,7960,5,-90,-1.12,15972531,558789,-635726,88291,0,2982312,17.24,88291,0,0,251340
20190704,8050,2,55,0.69,20177238,-836595,1415533,-494678,0,2894021,17.54,-494678,0,0,251340
20190703,7995,2,5,0.06,15550318,608816,-258576,-378664,0,3388699,20.05,-378664,0,0,251340
20190702,7990,2,85,1.08,16198248,117729,-575642,365624,0,3767363,22.97,365624,0,0,251340
20190701,7905,5,-235,-2.89,13347760,425814,128834,-547611,0,3401739,19.11,-547611,0,0,251340
20190628,8140,2,185,2.33,25003716,-542892,-293528,917628,0,3949350,20.90,917628,0,0,251340
20190627,7955,2,240,3.11,22116205,-2384821,1268633,1201246,0,3031722,16.39,1201246,0,0,251340
20190626,7715,2,15,0.19,13988588,-786317,1173495,-340184,0,1830476,9.53,-340184,0,0,251340
20190625,7700,2,55,0.72,12907546,399470,-583377,48867,0,2170660,10.96,48867,0,0,251340
20190624,7645,2,55,0.72,10210187,-427508,612357,-193599,0,2121793,11.05,-193599,0,0,251340
20190621,7590,2,80,1.07,10376251,-991083,622525,365559,0,2315392,11.58,365559,0,0,251340
20190620,7510,5,-115,-1.51,9761029,1224663,-1219374,-6543,0,1949833,9.61,-6543,0,0,251340
20190619,7625,5,-65,-0.85,13294721,-657450,1086802,-351613,0,1956376,9.36,-351613,0,0,251340
20190618,7690,2,90,1.18,11615759,-802753,815862,87895,0,2307989,11.15,87895,0,0,251340
20190617,7600,2,45,0.60,10559244,-96579,80859,-11894,0,2220094,10.73,-11894,0,0,251340
20190614,7555,2,115,1.55,10482270,-1085199,615901,381342,0,2231988,10.73,381342,0,0,251340
20190613,7440,5,-35,-0.47,13067978,618874,-572127,-42487,0,1850646,8.85,-42487,0,0,251340
20190612,7475,2,70,0.95,9738479,-405002,25524,328249,0,1893133,8.85,328249,0,0,251340
20190611,7405,5,-95,-1.27,10040067,713462,-145027,-563503,0,1564884,7.05,-563503,0,0,251340
20190610,7500,5,-45,-0.60,9425172,409593,480936,-906635,0,2128387,8.91,-906635,0,0,251340
20190607,7545,5,-45,-0.59,9753869,-117557,1044920,-928228,0,3035022,12.04,-928228,0,0,251340
20190605,7590,5,-40,-0.52,10691190,-551855,1173436,-568850,0,3963250,15.85,-568850,0,0,251340
20190604,7630,5,-15,-0.20,13185282,-418320,970330,-492434,0,4532100,18.35,-492434,0,0,251340
20190603,7645,5,-40,-0.52,17967344,-232601,414965,-160977,0,5024534,18.27,-160977,0,0,251340
20190531,7685,5,-100,-1.28,25172641,2629553,-1403237,-1298358,0,5185511,18.99,-1298358,0,0,251340
